"COLLECTOR_SAMPLE_ID","COLLECTOR_STATION_NAME","YEAR","MONTH","DAY","LATITUDE","LONGITUDE","START_DEPTH","METHOD","DATA_VALUE","Date"
"445539","YL_03","2017","12","15",43.60769,-67.29688,3.59,"Chl_a_Holm-Hansen_F",0.45026,2017-12-15
"445538","YL_03","2017","12","15",43.60784,-67.29712,9.82,"Chl_a_Holm-Hansen_F",0.49851,2017-12-15
"389325","P5","2018","1","16",44.9307,-66.8495,2.09,"Chl_a_Holm-Hansen_F",0.26907,2018-01-16
"389330","P5","2018","2","19",44.9307,-66.8495,2.18,"Chl_a_Holm-Hansen_F",0.26608,2018-02-19
"389335","P5","2018","3","12",44.9307,-66.8495,0.83,"Chl_a_Holm-Hansen_F",0.40361,2018-03-12
"389340","P5","2018","4","11",44.9307,-66.8495,1.96,"Chl_a_Holm-Hansen_F",0.41258,2018-04-11
"445997","YL_01","2018","4","12",43.75038,-66.40042,2.79,"Chl_a_Holm-Hansen_F",0.48883,2018-04-12
"445979","YL_03","2018","4","12",43.61514,-67.30436,2.96,"Chl_a_Holm-Hansen_F",5.08589,2018-04-12
"445989","YL_02","2018","4","12",43.6807,-66.85079,3.43,"Chl_a_Holm-Hansen_F",2.68471,2018-04-12
"445978","YL_03","2018","4","12",43.61484,-67.30432,9.93,"Chl_a_Holm-Hansen_F",5.66081,2018-04-12
"389345","P5","2018","5","16",44.9307,-66.8495,2.36,"Chl_a_Holm-Hansen_F",1.72052,2018-05-16
"389350","P5","2018","6","13",44.9307,-66.8495,1.72,"Chl_a_Holm-Hansen_F",1.08543,2018-06-13
"389355","P5","2018","7","17",44.9307,-66.8495,2.19,"Chl_a_Holm-Hansen_F",1.69743,2018-07-17
"441976","059","2018","7","22",44.69859,-66.37934,4.51,"Chl_a_Holm-Hansen_F",1.51294,2018-07-22
"441972","058","2018","7","22",44.42546,-66.84552,4.98,"Chl_a_Holm-Hansen_F",0.98947,2018-07-22
"441968","057","2018","7","22",44.14311,-66.93226,5.17,"Chl_a_Holm-Hansen_F",1.1584,2018-07-22
"441964","056","2018","7","22",43.94628,-67.12194,4.56,"Chl_a_Holm-Hansen_F",1.00154,2018-07-22
"441960","055","2018","7","22",43.85314,-67.13338,4.97,"Chl_a_Holm-Hansen_F",0.59127,2018-07-22
"441952","053","2018","7","22",43.55332,-67.47608,5.07,"Chl_a_Holm-Hansen_F",0.4344,2018-07-22
"441956","054","2018","7","22",43.72267,-67.38122,5.22,"Chl_a_Holm-Hansen_F",0.30212,2018-07-22
"441997","067","2018","7","23",45.22337,-65.2661,4.4,"Chl_a_Holm-Hansen_F",0.5068,2018-07-23
"441983","062","2018","7","23",45.02132,-66.56256,4.88,"Chl_a_Holm-Hansen_F",1.46007,2018-07-23
"441994","066","2018","7","23",45.34359,-65.37886,4.93,"Chl_a_Holm-Hansen_F",0.97741,2018-07-23
"441991","065","2018","7","23",45.10304,-65.80946,4.98,"Chl_a_Holm-Hansen_F",0.71193,2018-07-23
"441980","060","2018","7","23",44.91578,-66.67714,4.99,"Chl_a_Holm-Hansen_F",2.39255,2018-07-23
"441987","063","2018","7","23",45.13872,-66.01193,5.05,"Chl_a_Holm-Hansen_F",0.73607,2018-07-23
"442025","074","2018","7","24",44.48409,-66.16306,4.69,"Chl_a_Holm-Hansen_F",2.77958,2018-07-24
"442021","073","2018","7","24",44.4866,-66.27502,4.71,"Chl_a_Holm-Hansen_F",2.84995,2018-07-24
"442013","071","2018","7","24",44.7602,-65.93479,4.72,"Chl_a_Holm-Hansen_F",3.51846,2018-07-24
"442017","072","2018","7","24",44.71182,-66.0072,4.75,"Chl_a_Holm-Hansen_F",2.39255,2018-07-24
"442005","069","2018","7","24",45.03163,-65.63577,4.87,"Chl_a_Holm-Hansen_F",1.04981,2018-07-24
"442001","068","2018","7","24",45.1097,-65.449,4.91,"Chl_a_Holm-Hansen_F",0.62747,2018-07-24
"442009","070","2018","7","24",44.9473,-65.75825,4.92,"Chl_a_Holm-Hansen_F",1.06187,2018-07-24
"442029","075","2018","7","25",43.9975,-66.40866,4.61,"Chl_a_Holm-Hansen_F",1.79794,2018-07-25
"389360","P5","2018","8","15",44.9307,-66.8495,1.19,"Chl_a_Holm-Hansen_F",2.90988,2018-08-15
"389365","P5","2018","9","12",44.9307,-66.8495,2.3,"Chl_a_Holm-Hansen_F",1.89373,2018-09-12
"449299","YL_03","2018","9","20",43.60954,-67.30242,2.62,"Chl_a_Holm-Hansen_F",0.93532,2018-09-20
"449319","YL_01","2018","9","20",43.75148,-66.40148,3.08,"Chl_a_Holm-Hansen_F",2.78618,2018-09-20
"449339","GM_02","2018","9","21",44.6818,-66.44466,3.46,"Chl_a_Holm-Hansen_F",3.13999,2018-09-21
"449329","GM_01","2018","9","21",44.78154,-66.4235,3.51,"Chl_a_Holm-Hansen_F",3.89181,2018-09-21
"389370","P5","2018","10","17",44.9307,-66.8495,2.19,"Chl_a_Holm-Hansen_F",0.63981,2018-10-17
"389375","P5","2018","11","15",44.9307,-66.8495,1.23,"Chl_a_Holm-Hansen_F",0.27207,2018-11-15
"389380","P5","2018","12","11",44.9307,-66.8495,2.25,"Chl_a_Holm-Hansen_F",0.28702,2018-12-11
"389385","P5","2019","1","17",44.93071,-66.85,1,"Chl_a_Holm-Hansen_F",0.21362,2019-01-17
"389390","P5","2019","2","12",44.9307,-66.8495,2.2,"Chl_a_Holm-Hansen_F",0.22417,2019-02-12
"389395","P5","2019","3","13",44.9307,-66.8495,2.28,"Chl_a_Holm-Hansen_F",0.36922,2019-03-13
"442790","052","2019","3","17",43.99046,-67.20037,4.52,"Chl_a_Holm-Hansen_F",0.51427,2019-03-17
"442785","051","2019","3","17",43.70024,-66.93612,5.38,"Chl_a_Holm-Hansen_F",1.09817,2019-03-17
"442794","053","2019","3","18",44.39264,-67.00739,3.87,"Chl_a_Holm-Hansen_F",0.45889,2019-03-18
"442798","054","2019","3","18",44.85124,-66.79375,5.04,"Chl_a_Holm-Hansen_F",0.30856,2019-03-18
"442825","072","2019","3","19",44.10151,-66.75331,4.91,"Chl_a_Holm-Hansen_F",1.00913,2019-03-19
"473008","YL_01","2019","4","9",43.75262,-66.40238,2.13,"Chl_a_Holm-Hansen_F",2.19535,2019-04-09
"473018","YL_02","2019","4","9",43.68406,-66.84782,2.39,"Chl_a_Holm-Hansen_F",1.0669,2019-04-09
"473035","YL_03","2019","4","10",43.61021,-67.30198,4.44,"Chl_a_Holm-Hansen_F",2.07225,2019-04-10
"473034","YL_03","2019","4","10",43.61026,-67.30216,8.83,"Chl_a_Holm-Hansen_F",1.72345,2019-04-10
"389400","P5","2019","4","17",44.9307,-66.8495,2.11,"Chl_a_Holm-Hansen_F",0.36922,2019-04-17
"389405","P5","2019","5","16",44.9307,-66.8495,2.2,"Chl_a_Holm-Hansen_F",1.14764,2019-05-16
"389410","P5","2019","6","13",44.9307,-66.8495,2.19,"Chl_a_Holm-Hansen_F",4.03923,2019-06-13
"451604","053","2019","7","8",43.57346,-67.32046,5.01,"Chl_a_Holm-Hansen_F",0.29669,2019-07-08
"451616","057","2019","7","9",44.1048,-66.909,4.68,"Chl_a_Holm-Hansen_F",1.16616,2019-07-09
"451620","058","2019","7","9",44.38762,-67.00114,4.71,"Chl_a_Holm-Hansen_F",2.96843,2019-07-09
"451628","060","2019","7","9",44.99607,-66.37125,4.71,"Chl_a_Holm-Hansen_F",1.62653,2019-07-09
"451612","055","2019","7","9",44.05778,-67.14506,4.86,"Chl_a_Holm-Hansen_F",1.70662,2019-07-09
"451624","59","2019","7","9",44.979,-66.76935,5.08,"Chl_a_Holm-Hansen_F",1.5137,2019-07-09
"451608","054","2019","7","9",43.91434,-67.20727,4.46,"Chl_a_Holm-Hansen_F",1.58587,2019-07-09
"451640","063","2019","7","10",45.09354,-65.79659,4.69,"Chl_a_Holm-Hansen_F",0.69749,2019-07-10
"451658","069","2019","7","10",44.87135,-65.67655,4.8,"Chl_a_Holm-Hansen_F",2.31781,2019-07-10
"451654","068","2019","7","10",45.08153,-65.47126,4.86,"Chl_a_Holm-Hansen_F",0.94977,2019-07-10
"451650","067","2019","7","10",45.20456,-64.90158,4.97,"Chl_a_Holm-Hansen_F",1.2911,2019-07-10
"451647","066","2019","7","10",45.27927,-65.0851,4.98,"Chl_a_Holm-Hansen_F",1.21689,2019-07-10
"451632","61","2019","7","10",44.98934,-66.02961,5.01,"Chl_a_Holm-Hansen_F",1.35046,2019-07-10
"451636","062","2019","7","10",45.11196,-66.04237,5.17,"Chl_a_Holm-Hansen_F",0.75685,2019-07-10
"451643","065","2019","7","10",45.20342,-65.37144,5.57,"Chl_a_Holm-Hansen_F",0.63813,2019-07-10
"451674","074","2019","7","11",44.81732,-66.35159,4.34,"Chl_a_Holm-Hansen_F",0.72717,2019-07-11
"451682","076","2019","7","11",44.39653,-66.46016,4.62,"Chl_a_Holm-Hansen_F",2.19582,2019-07-11
"451662","070","2019","7","11",44.80564,-65.80846,4.81,"Chl_a_Holm-Hansen_F",1.03881,2019-07-11
"451666","072","2019","7","11",44.83638,-65.97819,4.83,"Chl_a_Holm-Hansen_F",0.74201,2019-07-11
"451686","077","2019","7","11",44.19892,-66.54408,4.97,"Chl_a_Holm-Hansen_F",2.47831,2019-07-11
"451670","073","2019","7","11",44.73766,-66.0949,5.03,"Chl_a_Holm-Hansen_F",2.12215,2019-07-11
"451678","075","2019","7","11",44.45259,-66.23241,5.12,"Chl_a_Holm-Hansen_F",2.84644,2019-07-11
"451690","078","2019","7","11",44.0927,-66.44182,5.38,"Chl_a_Holm-Hansen_F",6.75012,2019-07-11
"451694","079","2019","7","11",43.96081,-66.78852,5.6,"Chl_a_Holm-Hansen_F",0.94977,2019-07-11
"451698","080","2019","7","12",43.69514,-66.90887,4.59,"Chl_a_Holm-Hansen_F",4.107,2019-07-12
"389415","P5","2019","7","16",44.9307,-66.8495,2.29,"Chl_a_Holm-Hansen_F",1.08543,2019-07-16
"389420","P5","2019","8","14",44.9307,-66.8495,2.11,"Chl_a_Holm-Hansen_F",1.50112,2019-08-14
"389425","P5","2019","9","13",44.9307,-66.8495,1.97,"Chl_a_Holm-Hansen_F",5.30701,2019-09-13
"389430","P5","2019","10","15",44.9307,-66.8495,1.87,"Chl_a_Holm-Hansen_F",1.44339,2019-10-15
"389435","P5","2019","11","14",44.9307,-66.8495,2.13,"Chl_a_Holm-Hansen_F",0.66671,2019-11-14
"389440","P5","2019","12","17",44.9307,-66.8495,2,"Chl_a_Holm-Hansen_F",0.17225,2019-12-17
"389445","P5","2020","1","14",44.9307,-66.8495,2.19,"Chl_a_Holm-Hansen_F",0.26277,2020-01-14
"389450","P5","2020","2","11",44.9307,-66.8495,2.23,"Chl_a_Holm-Hansen_F",0.28588,2020-02-11
"389455","P5","2020","3","13",44.9307,-66.8495,0.75,"Chl_a_Holm-Hansen_F",0.38047,2020-03-13
"478529","026","2020","3","16",44.1435,-66.98036,4.92,"Chl_a_Holm-Hansen_F",1.33362,2020-03-16
"478525","025","2020","3","16",43.57646,-66.73842,4.31,"Chl_a_Holm-Hansen_F",1.04638,2020-03-16
"478545","030","2020","3","17",44.68254,-66.58517,4.18,"Chl_a_Holm-Hansen_F",0.47483,2020-03-17
"478553","032","2020","3","17",44.99097,-66.42248,4.19,"Chl_a_Holm-Hansen_F",0.32873,2020-03-17
"478541","029","2020","3","17",44.67356,-66.39027,4.53,"Chl_a_Holm-Hansen_F",0.77965,2020-03-17
"478549","031","2020","3","17",44.92152,-66.58741,4.76,"Chl_a_Holm-Hansen_F",0.33329,2020-03-17
"478537","028","2020","3","17",44.22768,-66.7455,4.88,"Chl_a_Holm-Hansen_F",0.42004,2020-03-17
"478533","027","2020","3","17",44.1673,-67.22674,5.04,"Chl_a_Holm-Hansen_F",1.02586,2020-03-17
"478557","033","2020","3","17",44.88202,-66.02846,5.53,"Chl_a_Holm-Hansen_F",0.21002,2020-03-17
"478561","034","2020","3","18",44.82946,-65.91116,4.84,"Chl_a_Holm-Hansen_F",0.39721,2020-03-18
"478565","035","2020","3","18",44.74271,-65.95874,5,"Chl_a_Holm-Hansen_F",0.452,2020-03-18
"389460","P5","2020","7","21",44.9307,-66.8495,0.52,"Chl_a_Holm-Hansen_F",1.27207,2020-07-21
"478886","076","2020","7","21",44.135,-66.91121,5.36,"Chl_a_Holm-Hansen_F",0.94977,2020-07-21
"478882","075","2020","7","21",43.87954,-66.81927,5.11,"Chl_a_Holm-Hansen_F",2.56179,2020-07-21
"478878","073","2020","7","21",43.84464,-66.44216,5.26,"Chl_a_Holm-Hansen_F",1.15753,2020-07-21
"478898","081","2020","7","22",44.77143,-66.24958,4.65,"Chl_a_Holm-Hansen_F",1.78918,2020-07-22
"478894","080","2020","7","22",44.95708,-66.36104,4.73,"Chl_a_Holm-Hansen_F",1.70786,2020-07-22
"478909","086","2020","7","22",45.14326,-65.25964,4.96,"Chl_a_Holm-Hansen_F",0.63813,2020-07-22
"478906","084","2020","7","22",44.99728,-65.71405,5.04,"Chl_a_Holm-Hansen_F",1.06849,2020-07-22
"478902","082","2020","7","22",44.67708,-65.91446,5.22,"Chl_a_Holm-Hansen_F",1.79566,2020-07-22
"478890","078","2020","7","22",44.94212,-66.47711,5.31,"Chl_a_Holm-Hansen_F",1.09817,2020-07-22
"478913","088","2020","7","23",45.31823,-65.23037,4.5,"Chl_a_Holm-Hansen_F",0.93493,2020-07-23
"478916","091","2020","7","23",45.16218,-65.91292,5,"Chl_a_Holm-Hansen_F",0.78653,2020-07-23
"478920","092","2020","7","23",45.04616,-66.33162,5.33,"Chl_a_Holm-Hansen_F",1.18721,2020-07-23
"478924","094","2020","7","23",44.33386,-67.0036,5.34,"Chl_a_Holm-Hansen_F",3.74103,2020-07-23
"478932","096","2020","7","24",43.52066,-67.31266,4.09,"Chl_a_Holm-Hansen_F",0.5936,2020-07-24
"478928","095","2020","7","24",43.71732,-67.24696,4.96,"Chl_a_Holm-Hansen_F",1.11301,2020-07-24
"389465","P5","2020","8","13",44.9307,-66.8495,2.15,"Chl_a_Holm-Hansen_F",4.60344,2020-08-13
"389470","P5","2020","9","17",44.9307,-66.8495,1.8,"Chl_a_Holm-Hansen_F",1.83288,2020-09-17
"389475","P5","2020","10","15",44.9307,-66.8495,2.89,"Chl_a_Holm-Hansen_F",2.70828,2020-10-15
"389485","P5","2021","1","14",44.9307,-66.8495,2.4,"Chl_a_Holm-Hansen_F",0.30481,2021-01-14
"389490","P5","2021","6","15",44.9365,-66.8558,2.75,"Chl_a_Holm-Hansen_F",3.88484,2021-06-15
"389495","P5","2021","7","14",44.9365,-66.8558,2.66,"Chl_a_Holm-Hansen_F",1.31056,2021-07-14
"389500","P5","2021","8","18",44.9365,-66.8558,2.54,"Chl_a_Holm-Hansen_F",1.27859,2021-08-18
"486505","P5","2021","9","14",44.9365,-66.8558,2.47,"Chl_a_Holm-Hansen_F",1.66218,2021-09-14
"488676","YL_01","2021","9","21",43.74736,-66.39678,2.99,"Chl_a_Holm-Hansen_F",1.07082,2021-09-21
"488658","YL_03","2021","9","21",43.61794,-67.30262,3.22,"Chl_a_Holm-Hansen_F",2.9686,2021-09-21
"488668","YL_02","2021","9","21",43.67756,-66.85698,3.52,"Chl_a_Holm-Hansen_F",1.96584,2021-09-21
"486625","P5","2021","11","16",44.9365,-66.8558,2.71,"Chl_a_Holm-Hansen_F",0.15881,2021-11-16
"486630","P5","2021","12","15",44.9365,-66.8558,2.3,"Chl_a_Holm-Hansen_F",0.17261,2021-12-15
